client_id,LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,dataset_source
UCI_026186,200000.0,32,1,2,-1,-1,-1,-1,0,-1,4640.0,17950.0,13056.0,2500.0,500.0,500.0,18116.0,13113.0,2522.0,0.0,500.0,500.0,0,UCI_CREDIT_CARD
SYN_CLI_016835,463896.0,73,3,1,1,4,-1,4,-1,4,98500.0,170000.0,130600.0,124600.0,178400.0,273300.0,50000.0,35200.0,28700.0,52400.0,2500.0,158800.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_023070,61726.0,61,4,3,-1,0,1,3,-1,0,15700.0,11600.0,25700.0,21200.0,5000.0,21400.0,9800.0,4200.0,11200.0,7900.0,2300.0,13300.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_006766,461970.0,38,1,3,-1,1,3,1,2,2,223200.0,199000.0,336600.0,185000.0,197100.0,374400.0,139600.0,38900.0,145300.0,22300.0,113000.0,51700.0,1,SYNTHETIC_CREDIT_RISK
UCI_028418,160000.0,30,1,2,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_018814,50000.0,27,2,1,0,0,0,0,0,0,45632.0,42750.0,39776.0,33164.0,34781.0,30231.0,1837.0,2500.0,1390.0,2007.0,2000.0,2000.0,0,UCI_CREDIT_CARD
UCI_024721,300000.0,29,2,2,0,0,0,0,0,0,49917.0,49833.0,49831.0,51818.0,50244.0,49484.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0,UCI_CREDIT_CARD
SYN_CLI_002241,119565.0,52,2,3,4,4,2,1,2,1,32000.0,23400.0,38900.0,44600.0,54900.0,57000.0,19200.0,13600.0,6000.0,4100.0,18700.0,32000.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_016993,16123.0,43,2,2,0,3,2,0,4,2,2800.0,5000.0,11000.0,4500.0,4200.0,10000.0,1100.0,1600.0,2500.0,3000.0,100.0,3500.0,0,SYNTHETIC_CREDIT_RISK
UCI_027391,310000.0,37,1,1,-1,-1,-1,-1,-1,-1,46916.0,5545.0,17152.0,6540.0,6834.0,6890.0,5545.0,17248.0,6559.0,10000.0,6890.0,5593.0,0,UCI_CREDIT_CARD
SYN_CLI_008299,47935.0,26,3,1,0,2,1,3,-1,-1,16600.0,24100.0,7300.0,25100.0,5700.0,29500.0,10600.0,3600.0,3200.0,2000.0,2500.0,400.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_010377,231179.0,65,1,1,4,1,0,2,-2,0,58400.0,19600.0,116800.0,54600.0,35400.0,82500.0,40700.0,5100.0,25600.0,4000.0,3300.0,49600.0,1,SYNTHETIC_CREDIT_RISK
UCI_015001,50000.0,22,1,2,0,0,0,-1,-1,-2,24763.0,33542.0,30455.0,2000.0,0.0,0.0,10000.0,1175.0,2000.0,0.0,0.0,0.0,1,UCI_CREDIT_CARD
SYN_CLI_000244,328424.0,52,4,3,0,-2,2,1,-2,0,130100.0,136400.0,179800.0,260000.0,80200.0,31000.0,35300.0,91900.0,59300.0,28700.0,6500.0,12100.0,0,SYNTHETIC_CREDIT_RISK
UCI_027488,90000.0,52,1,2,0,0,0,0,0,0,91671.0,91656.0,87106.0,48730.0,27535.0,27751.0,4508.0,5110.0,2000.0,3000.0,1000.0,3000.0,0,UCI_CREDIT_CARD
UCI_010454,50000.0,25,2,2,0,0,0,-2,-2,-2,41739.0,20650.0,0.0,0.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_016373,30000.0,49,3,1,0,0,0,0,0,0,24885.0,25886.0,26901.0,27907.0,28469.0,29058.0,1215.0,1230.0,1236.0,798.0,822.0,1079.0,0,UCI_CREDIT_CARD
SYN_CLI_010357,18342.0,33,1,1,2,2,1,-1,-2,1,9000.0,800.0,8400.0,8500.0,1000.0,2300.0,4600.0,500.0,3000.0,3900.0,300.0,200.0,1,SYNTHETIC_CREDIT_RISK
UCI_005395,70000.0,29,1,2,-1,-1,0,-1,2,-1,2343.0,14336.0,13155.0,3929.0,1953.0,967.0,15000.0,4000.0,4000.0,0.0,1000.0,1000.0,0,UCI_CREDIT_CARD
SYN_CLI_022674,129807.0,63,3,2,2,4,4,0,-1,1,50600.0,27900.0,72600.0,28800.0,60600.0,55700.0,30100.0,500.0,35000.0,800.0,34900.0,27700.0,1,SYNTHETIC_CREDIT_RISK
UCI_002747,80000.0,34,2,1,2,2,2,0,0,0,76142.0,80627.0,76776.0,61884.0,55501.0,54840.0,6611.0,1.0,3000.0,2504.0,2000.0,2200.0,1,UCI_CREDIT_CARD
UCI_002495,30000.0,26,3,1,1,2,0,0,0,0,30814.0,29551.0,24034.0,21155.0,18413.0,0.0,0.0,1500.0,1150.0,900.0,0.0,0.0,1,UCI_CREDIT_CARD
UCI_027131,360000.0,38,1,1,0,0,0,-1,0,0,47026.0,88355.0,54913.0,25407.0,22179.0,337.0,48564.0,10072.0,25821.0,609.0,1.0,10425.0,0,UCI_CREDIT_CARD
UCI_007218,60000.0,47,3,1,0,0,0,0,0,0,59098.0,23100.0,17708.0,10148.0,9284.0,2241.0,1392.0,1000.0,203.0,186.0,347.0,17971.0,1,UCI_CREDIT_CARD
UCI_001320,250000.0,43,1,1,-1,-1,-1,0,0,-1,17454.0,-50.0,45297.0,17371.0,11481.0,5922.0,24890.0,48394.0,0.0,5461.0,15000.0,6000.0,0,UCI_CREDIT_CARD
SYN_CLI_028180,102362.0,73,1,3,3,-2,0,4,3,4,56700.0,22600.0,69700.0,58600.0,45700.0,25100.0,13100.0,11100.0,41800.0,21400.0,16300.0,13700.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_027107,157921.0,64,3,1,4,2,-2,-2,0,4,107900.0,72100.0,71000.0,61900.0,81800.0,82600.0,7900.0,40800.0,2800.0,22400.0,48700.0,40500.0,1,SYNTHETIC_CREDIT_RISK
UCI_024865,130000.0,34,2,1,0,0,0,0,0,0,129998.0,132880.0,128615.0,130553.0,100976.0,96560.0,6543.0,6700.0,6050.0,4040.0,3700.0,3562.0,0,UCI_CREDIT_CARD
UCI_004574,470000.0,33,1,2,0,0,0,0,0,0,72083.0,68136.0,69036.0,71466.0,67538.0,70400.0,5031.0,5500.0,5000.0,5000.0,4000.0,5000.0,0,UCI_CREDIT_CARD
SYN_CLI_023550,120934.0,46,3,1,-2,0,0,0,1,-1,41100.0,21500.0,42900.0,56100.0,53700.0,41800.0,16200.0,7000.0,26300.0,33200.0,32300.0,24700.0,0,SYNTHETIC_CREDIT_RISK
UCI_009843,30000.0,25,2,2,1,2,2,2,2,2,26623.0,27703.0,26753.0,30107.0,30614.0,27190.0,1800.0,0.0,4100.0,900.0,0.0,40925.0,1,UCI_CREDIT_CARD
SYN_CLI_024972,330227.0,70,1,1,3,1,0,3,2,4,44800.0,290100.0,47200.0,39100.0,217600.0,275900.0,24100.0,149200.0,22100.0,7900.0,31600.0,174700.0,1,SYNTHETIC_CREDIT_RISK
UCI_008798,70000.0,37,2,1,2,2,2,2,2,2,44207.0,45305.0,46067.0,45029.0,47835.0,48797.0,2100.0,1800.0,0.0,3700.0,1900.0,2000.0,1,UCI_CREDIT_CARD
SYN_CLI_023444,278461.0,22,3,1,-2,1,-2,2,3,-2,124000.0,70100.0,162100.0,200900.0,190100.0,111700.0,35100.0,34700.0,5600.0,86400.0,56200.0,60400.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_007188,52532.0,33,2,2,1,2,-2,-1,3,3,21100.0,11900.0,23400.0,19200.0,24700.0,23300.0,5900.0,7400.0,12000.0,8800.0,2700.0,5000.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_009649,490550.0,74,1,1,3,0,-1,0,-1,-2,78200.0,405500.0,199600.0,211200.0,232300.0,256000.0,1900.0,127200.0,77600.0,114700.0,45900.0,83200.0,0,SYNTHETIC_CREDIT_RISK
UCI_021750,60000.0,24,2,2,0,0,0,0,0,0,52676.0,41956.0,29626.0,29804.0,28045.0,28629.0,1778.0,1794.0,1772.0,1200.0,1186.0,1513.0,0,UCI_CREDIT_CARD
UCI_018079,450000.0,34,1,2,0,0,0,0,0,0,260733.0,228515.0,232762.0,208005.0,194608.0,201044.0,20255.0,50171.0,7096.0,6604.0,10012.0,10000.0,0,UCI_CREDIT_CARD
UCI_022590,350000.0,33,3,1,-1,0,-1,-1,-1,-1,61937.0,65343.0,1355.0,7069.0,0.0,180.0,5343.0,1359.0,14615.0,0.0,180.0,1340.0,0,UCI_CREDIT_CARD
UCI_006624,20000.0,24,2,2,1,2,0,0,2,0,6025.0,5786.0,10471.0,11542.0,11216.0,14834.0,0.0,5000.0,1550.0,0.0,4000.0,4026.0,1,UCI_CREDIT_CARD
UCI_013023,180000.0,41,2,1,-1,-1,-1,-1,-1,-1,859.0,1811.0,1335.0,366.0,1811.0,1828.0,1811.0,1335.0,366.0,1811.0,1828.0,366.0,1,UCI_CREDIT_CARD
UCI_019016,300000.0,48,4,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_015388,120147.0,22,4,3,2,4,2,4,-1,2,47400.0,56400.0,38900.0,39300.0,42400.0,59400.0,26400.0,34200.0,20300.0,8500.0,8200.0,14300.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_021791,392537.0,46,4,1,4,2,-1,1,1,0,287400.0,195600.0,33600.0,136900.0,170900.0,339100.0,68200.0,116800.0,3100.0,80900.0,88300.0,31900.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_027438,310510.0,59,3,1,-2,1,1,3,0,1,126000.0,99300.0,54500.0,153000.0,92700.0,114600.0,24500.0,6400.0,10200.0,24000.0,41200.0,30100.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_014619,93631.0,35,2,1,1,-2,-1,-1,-1,4,24000.0,52300.0,47700.0,6200.0,70000.0,35600.0,6100.0,2800.0,300.0,1200.0,14300.0,6500.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_018608,289292.0,22,2,2,1,-1,4,2,4,-1,163000.0,218100.0,51700.0,161100.0,37100.0,137900.0,68100.0,20800.0,21600.0,61200.0,21500.0,13800.0,0,SYNTHETIC_CREDIT_RISK
UCI_019475,270000.0,33,2,1,-1,-1,2,-1,0,0,7780.0,7365.0,3097.0,48546.0,47250.0,46649.0,2228.0,0.0,48546.0,2000.0,3000.0,3000.0,1,UCI_CREDIT_CARD
UCI_019292,120000.0,39,2,2,-2,-2,-2,-2,-2,-2,326.0,3756.0,326.0,326.0,326.0,476.0,3756.0,652.0,326.0,326.0,476.0,326.0,1,UCI_CREDIT_CARD
UCI_008892,450000.0,36,1,2,-1,-1,-2,-2,-2,-2,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,UCI_CREDIT_CARD
SYN_CLI_012793,235452.0,67,3,1,1,4,0,4,3,3,58900.0,35300.0,117700.0,61000.0,145800.0,78600.0,21300.0,2500.0,72800.0,26900.0,79300.0,54500.0,1,SYNTHETIC_CREDIT_RISK
UCI_025517,240000.0,25,2,2,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_008236,330000.0,28,2,1,0,0,0,0,2,2,225079.0,229947.0,233122.0,246414.0,253338.0,249107.0,10000.0,8507.0,17215.0,11000.0,0.0,12000.0,0,UCI_CREDIT_CARD
SYN_CLI_006265,274498.0,32,3,1,1,4,4,0,-1,3,116500.0,16300.0,112200.0,106400.0,100400.0,108300.0,69600.0,4300.0,11600.0,68300.0,36500.0,22600.0,0,SYNTHETIC_CREDIT_RISK
UCI_012712,250000.0,35,1,1,0,0,0,0,0,0,88132.0,81826.0,71488.0,69145.0,68680.0,70047.0,3500.0,3070.0,2372.0,2413.0,2428.0,2507.0,0,UCI_CREDIT_CARD
SYN_CLI_002380,330234.0,30,3,1,-1,1,2,4,3,1,256600.0,45600.0,96700.0,76400.0,132800.0,56200.0,57700.0,6700.0,2900.0,26100.0,24700.0,10400.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_015685,360656.0,33,4,1,4,1,-1,2,1,-1,206000.0,160700.0,163400.0,215100.0,146500.0,166600.0,4700.0,26900.0,84700.0,128700.0,95900.0,51300.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_003089,123355.0,41,1,1,4,1,2,-2,0,0,74400.0,54700.0,61400.0,57000.0,2700.0,82000.0,900.0,1100.0,30400.0,28200.0,800.0,30100.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_014004,451771.0,39,4,3,3,2,4,-2,-2,1,57000.0,190400.0,103200.0,340400.0,291100.0,198500.0,800.0,3800.0,18600.0,29300.0,136100.0,64600.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_019656,253126.0,36,2,2,1,1,4,-2,4,2,74800.0,149900.0,132200.0,85600.0,85000.0,57800.0,46000.0,21900.0,66500.0,6000.0,30600.0,9000.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_001092,229640.0,32,3,3,1,3,0,0,-2,0,89700.0,116200.0,190200.0,51100.0,149000.0,181200.0,52200.0,49100.0,107400.0,3300.0,50300.0,62000.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_006830,156761.0,21,4,1,1,2,-1,3,-2,4,117900.0,63700.0,61900.0,31500.0,96100.0,36400.0,57300.0,22400.0,36700.0,4200.0,24600.0,2200.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_015319,224191.0,71,4,1,4,-2,0,-1,2,0,127000.0,105500.0,34500.0,46400.0,74400.0,42900.0,65900.0,10200.0,13100.0,27000.0,41800.0,11600.0,0,SYNTHETIC_CREDIT_RISK
UCI_007341,240000.0,28,1,2,0,0,0,0,0,0,168068.0,168685.0,94520.0,14422.0,12552.0,20550.0,6042.0,3558.0,1000.0,600.0,10550.0,9000.0,0,UCI_CREDIT_CARD
SYN_CLI_005204,337024.0,34,1,2,1,1,-2,2,3,-1,52400.0,242100.0,106400.0,59600.0,125200.0,88500.0,33700.0,55800.0,37000.0,25400.0,30800.0,57300.0,1,SYNTHETIC_CREDIT_RISK
UCI_020377,150000.0,24,2,1,0,0,-1,-1,-1,0,139125.0,0.0,435.0,0.0,81824.0,83101.0,0.0,870.0,0.0,82259.0,3018.0,3102.0,0,UCI_CREDIT_CARD
UCI_025975,70000.0,33,2,1,0,0,5,4,3,3,56778.0,75037.0,73326.0,71568.0,72540.0,71148.0,20000.0,0.0,0.0,2700.0,0.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_021015,458382.0,25,3,1,-1,4,-1,4,1,2,107900.0,201900.0,54100.0,107200.0,80500.0,161900.0,22600.0,96200.0,22200.0,71000.0,18900.0,45300.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_009254,426236.0,59,4,1,-1,1,2,3,1,3,90400.0,149500.0,238500.0,316900.0,124100.0,305100.0,16100.0,34200.0,53600.0,191300.0,55400.0,23600.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_026802,120389.0,58,1,1,-2,1,3,0,0,0,84100.0,14700.0,37800.0,15900.0,12500.0,46000.0,21500.0,6700.0,22500.0,4800.0,800.0,24400.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_013190,499763.0,47,4,2,1,3,-2,-2,-2,-2,53600.0,97400.0,71900.0,226000.0,320100.0,296800.0,10400.0,25300.0,28800.0,12700.0,178000.0,75100.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_013344,167133.0,45,4,1,0,3,-2,0,-1,3,102600.0,58800.0,36100.0,26300.0,91700.0,26400.0,29200.0,4800.0,14800.0,15300.0,64000.0,300.0,0,SYNTHETIC_CREDIT_RISK
UCI_009539,140000.0,31,1,2,0,0,0,-2,-2,-2,97448.0,70631.0,0.0,0.0,0.0,0.0,1413.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_010942,500000.0,42,1,1,1,-1,-1,-1,-1,-2,3747.0,11652.0,32269.0,8974.0,1349.0,7867.0,11684.0,34545.0,8981.0,1349.0,7867.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_021957,227458.0,26,2,2,-1,4,4,1,0,-1,83500.0,131700.0,130500.0,88000.0,87600.0,76900.0,5900.0,51100.0,43500.0,36200.0,38100.0,52900.0,1,SYNTHETIC_CREDIT_RISK
UCI_021418,140000.0,26,2,1,0,0,0,0,0,0,128720.0,129996.0,132004.0,127275.0,48724.0,48875.0,6450.0,7000.0,5000.0,2000.0,2000.0,2000.0,0,UCI_CREDIT_CARD
UCI_015394,390000.0,58,3,1,-2,-2,-2,-2,-2,-2,1186.0,15523.0,0.0,609.0,0.0,0.0,15657.0,0.0,609.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_027651,20000.0,54,3,1,2,0,0,2,2,2,14381.0,16174.0,18210.0,19335.0,19715.0,20249.0,2350.0,2300.0,1721.0,1000.0,1000.0,1000.0,0,UCI_CREDIT_CARD
SYN_CLI_008252,84757.0,66,2,1,-1,-2,0,3,4,3,49600.0,41300.0,45100.0,51200.0,52000.0,37600.0,28200.0,7500.0,10700.0,34000.0,11800.0,14400.0,1,SYNTHETIC_CREDIT_RISK
UCI_019909,80000.0,31,2,2,-1,-1,-1,-1,-1,-1,1068.0,0.0,100.0,0.0,1050.0,-150.0,0.0,100.0,0.0,1050.0,0.0,0.0,1,UCI_CREDIT_CARD
UCI_016841,150000.0,35,1,2,0,0,0,0,0,0,114997.0,118821.0,121362.0,124687.0,125223.0,98890.0,4884.0,5100.0,6000.0,3142.0,3300.0,3323.0,0,UCI_CREDIT_CARD
SYN_CLI_006415,124406.0,74,2,3,2,4,0,2,2,0,47700.0,48400.0,40400.0,11600.0,115500.0,47800.0,9400.0,15400.0,16000.0,6200.0,12900.0,3100.0,1,SYNTHETIC_CREDIT_RISK
UCI_011452,50000.0,47,3,1,1,3,2,2,2,5,28164.0,27432.0,28668.0,29191.0,35551.0,34420.0,0.0,2000.0,1300.0,7000.0,0.0,0.0,1,UCI_CREDIT_CARD
UCI_011204,200000.0,31,2,2,0,0,0,0,0,0,173103.0,176817.0,180416.0,184018.0,188151.0,199766.0,6500.0,6546.0,6600.0,7100.0,15000.0,0.0,0,UCI_CREDIT_CARD
UCI_005867,250000.0,30,2,2,0,0,0,0,0,0,170559.0,173347.0,177321.0,177580.0,170956.0,158503.0,6523.0,7992.0,6475.0,6050.0,6197.0,6000.0,0,UCI_CREDIT_CARD
SYN_CLI_013640,484852.0,75,2,3,4,1,3,3,-2,1,156000.0,51700.0,30300.0,164200.0,323500.0,182000.0,107700.0,28700.0,9400.0,44100.0,17800.0,1500.0,1,SYNTHETIC_CREDIT_RISK
UCI_025842,330000.0,31,1,2,0,0,0,0,0,0,37426.0,40497.0,63646.0,39894.0,39860.0,39392.0,5000.0,3300.0,3195.0,3000.0,1120.0,3000.0,0,UCI_CREDIT_CARD
SYN_CLI_014614,45569.0,24,3,1,4,2,4,4,0,3,11700.0,16700.0,3700.0,7800.0,11100.0,17400.0,1000.0,7400.0,300.0,3800.0,6100.0,3800.0,1,SYNTHETIC_CREDIT_RISK
UCI_000168,100000.0,27,2,1,-1,2,2,0,0,0,102349.0,96847.0,58824.0,29336.0,22979.0,-246.0,3166.0,0.0,1330.0,1398.0,12.0,50000.0,0,UCI_CREDIT_CARD
UCI_013379,360000.0,27,2,1,-1,-1,-1,-1,-1,-1,896.0,778.0,-192.0,38469.0,7449.0,156.0,782.0,0.0,38661.0,7486.0,156.0,12508.0,0,UCI_CREDIT_CARD
UCI_014881,120000.0,32,3,1,1,2,2,2,2,2,110826.0,113572.0,114719.0,115736.0,117729.0,120601.0,6000.0,4500.0,4400.0,4000.0,5000.0,4700.0,0,UCI_CREDIT_CARD
SYN_CLI_006508,249598.0,32,2,1,1,-2,2,2,4,-1,114800.0,96000.0,40900.0,41700.0,107800.0,23300.0,73200.0,14500.0,26800.0,17400.0,100.0,9500.0,1,SYNTHETIC_CREDIT_RISK
UCI_015125,490000.0,50,2,1,0,0,0,0,0,0,208353.0,205873.0,210880.0,215628.0,217883.0,223541.0,10000.0,10000.0,10000.0,10000.0,10000.0,8000.0,0,UCI_CREDIT_CARD
UCI_018068,30000.0,44,2,2,2,2,0,0,0,0,44072.0,39489.0,36794.0,33991.0,30820.0,29323.0,0.0,1820.0,1600.0,1012.0,2586.0,2656.0,0,UCI_CREDIT_CARD
UCI_014468,60000.0,37,2,1,1,2,3,4,4,3,22007.0,24360.0,26647.0,27912.0,26889.0,29140.0,3000.0,3000.0,2000.0,0.0,3000.0,3000.0,1,UCI_CREDIT_CARD
UCI_000177,80000.0,30,1,2,-2,-1,0,0,0,0,6187.0,100.0,600.0,1438.0,1919.0,5380.0,504.0,500.0,1000.0,500.0,3500.0,0.0,0,UCI_CREDIT_CARD
SYN_CLI_015158,18884.0,21,3,1,0,4,1,0,-2,-2,7300.0,13400.0,2700.0,8700.0,9200.0,11100.0,800.0,4400.0,1800.0,2700.0,4500.0,2700.0,1,SYNTHETIC_CREDIT_RISK
UCI_011490,360000.0,48,1,1,-1,-1,-1,-1,-1,-1,8243.0,10742.0,3300.0,0.0,1270.0,0.0,10752.0,3300.0,0.0,1270.0,0.0,889.0,0,UCI_CREDIT_CARD
UCI_025904,50000.0,33,2,1,0,0,0,0,0,0,44052.0,32030.0,31041.0,26197.0,25739.0,27659.0,2000.0,1451.0,3000.0,862.0,5000.0,10000.0,0,UCI_CREDIT_CARD
SYN_CLI_012144,34669.0,24,3,1,3,-1,-2,2,3,-2,9800.0,4300.0,15000.0,9900.0,30800.0,18200.0,5900.0,900.0,3900.0,4400.0,17100.0,10000.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_006055,426383.0,21,2,1,1,0,-1,2,-2,-1,150500.0,204600.0,228700.0,241600.0,222800.0,184500.0,31400.0,59800.0,96300.0,108000.0,112000.0,66600.0,0,SYNTHETIC_CREDIT_RISK
UCI_020950,10000.0,31,2,2,-1,-1,-1,-1,-1,-2,390.0,390.0,0.0,780.0,0.0,0.0,390.0,0.0,780.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_005684,50000.0,57,3,2,0,0,0,0,0,0,18599.0,18598.0,18835.0,18475.0,18135.0,17777.0,1321.0,1278.0,638.0,654.0,659.0,557.0,0,UCI_CREDIT_CARD
UCI_011142,290000.0,29,1,1,0,0,0,0,0,0,232319.0,109791.0,106730.0,93882.0,91746.0,76547.0,5071.0,4539.0,3000.0,3500.0,3856.0,3000.0,0,UCI_CREDIT_CARD
UCI_020286,160000.0,51,3,1,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,UCI_CREDIT_CARD
UCI_005688,480000.0,39,1,1,0,0,-1,0,0,0,106660.0,400000.0,66270.0,80274.0,82160.0,110773.0,302000.0,66270.0,15000.0,3044.0,30042.0,34048.0,0,UCI_CREDIT_CARD
SYN_CLI_028760,250605.0,40,2,1,4,4,-2,0,4,1,56700.0,49500.0,133200.0,12100.0,23900.0,219200.0,9400.0,9200.0,12400.0,8200.0,13100.0,7600.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_007399,28904.0,67,1,2,1,0,3,3,4,-1,8800.0,1200.0,12400.0,23300.0,13300.0,16800.0,1400.0,400.0,400.0,8100.0,8200.0,7000.0,0,SYNTHETIC_CREDIT_RISK
SYN_CLI_001422,497403.0,74,1,3,4,3,3,1,0,1,54600.0,123300.0,347400.0,207200.0,220600.0,276300.0,37300.0,3400.0,114500.0,39600.0,90300.0,24900.0,1,SYNTHETIC_CREDIT_RISK
UCI_003212,40000.0,49,3,1,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,150.0,159.0,0,UCI_CREDIT_CARD
SYN_CLI_011323,266487.0,56,2,2,1,3,3,-2,-1,1,109800.0,71600.0,146400.0,137500.0,119300.0,62200.0,56000.0,20200.0,84200.0,25100.0,65500.0,40000.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_025976,26749.0,59,4,1,-1,2,1,4,4,3,2400.0,7600.0,19400.0,13300.0,11600.0,10400.0,400.0,4000.0,7200.0,8900.0,600.0,6900.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_010455,36048.0,47,2,1,2,1,3,2,2,1,11600.0,13800.0,3900.0,23900.0,9900.0,1200.0,500.0,500.0,2400.0,6000.0,2400.0,400.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_022965,196869.0,72,2,3,-1,2,0,0,2,1,79300.0,16000.0,48500.0,71500.0,156600.0,160400.0,31600.0,1200.0,15200.0,12400.0,67400.0,7800.0,0,SYNTHETIC_CREDIT_RISK
UCI_002579,200000.0,27,1,2,-1,0,-1,-1,-1,-1,9747.0,17230.0,198.0,875.0,1977.0,2052.0,10051.0,198.0,877.0,1982.0,2058.0,2939.0,0,UCI_CREDIT_CARD
UCI_029805,20000.0,45,3,1,1,3,2,2,0,0,18838.0,18243.0,18849.0,17724.0,17524.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,1,UCI_CREDIT_CARD
UCI_008250,180000.0,38,1,2,0,0,0,0,0,0,141510.0,144439.0,146529.0,151106.0,153900.0,0.0,6700.0,6000.0,7000.0,6900.0,0.0,0.0,1,UCI_CREDIT_CARD
SYN_CLI_020334,454044.0,63,1,1,-1,-2,-2,4,-2,2,91400.0,76400.0,78000.0,311500.0,85200.0,190000.0,12500.0,17600.0,46800.0,195200.0,45500.0,36000.0,0,SYNTHETIC_CREDIT_RISK
UCI_012849,30000.0,51,3,1,0,0,0,0,0,0,17454.0,18964.0,20442.0,21592.0,23079.0,24529.0,1800.0,1800.0,1801.0,2001.0,2000.0,2001.0,0,UCI_CREDIT_CARD
UCI_018153,390000.0,36,1,1,-2,-2,-2,-2,-2,-2,8040.0,7818.0,8051.0,-5.0,1965.0,3088.0,7857.0,8091.0,0.0,990.0,3108.0,8486.0,0,UCI_CREDIT_CARD
UCI_000263,160000.0,38,1,1,-1,-1,-1,-1,2,-1,4473.0,4664.0,5969.0,18941.0,16578.0,12652.0,4664.0,5969.0,18941.0,0.0,12652.0,1916.0,0,UCI_CREDIT_CARD
UCI_000041,360000.0,33,1,2,0,0,0,0,0,0,218668.0,221296.0,206895.0,628699.0,195969.0,179224.0,10000.0,7000.0,6000.0,188840.0,28000.0,4000.0,0,UCI_CREDIT_CARD
UCI_019388,240000.0,29,2,2,-1,-1,-1,-1,-1,-1,2638.0,1526.0,2276.0,1486.0,1776.0,2308.0,1526.0,2276.0,1486.0,1776.0,2308.0,776.0,1,UCI_CREDIT_CARD
SYN_CLI_011892,139453.0,51,1,3,3,0,0,3,-1,-2,15600.0,40000.0,1300.0,20300.0,48000.0,66100.0,1000.0,100.0,200.0,1100.0,30000.0,21100.0,1,SYNTHETIC_CREDIT_RISK
SYN_CLI_028395,124652.0,73,3,1,3,-1,0,-1,3,-1,27800.0,93000.0,82700.0,67200.0,89600.0,50400.0,13200.0,33700.0,22300.0,13000.0,31300.0,5300.0,1,SYNTHETIC_CREDIT_RISK
