client_id,LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default_next_month
CLI_005137,234706,61,4,1,3,2,-2,-2,2,0,2,19500.0,13400.0,32000.0,5200.0,79000.0,44700.0,171100.0,81400.0,214600.0,58500.0,30400.0,20700.0,1
CLI_005138,330948,28,1,2,-1,1,1,3,-1,3,1,288200.0,188100.0,76000.0,50600.0,152600.0,35500.0,108200.0,38200.0,127200.0,50800.0,46600.0,1900.0,1
CLI_005139,49391,75,1,3,0,0,0,1,-1,-2,-1,17800.0,5800.0,37000.0,19300.0,21600.0,11000.0,35500.0,17500.0,22100.0,6100.0,21300.0,7300.0,0
CLI_005140,497822,57,3,1,-2,1,1,3,-1,0,-1,448200.0,196400.0,293200.0,12700.0,196800.0,47900.0,42100.0,600.0,150500.0,45500.0,286400.0,191000.0,0
CLI_005141,194839,72,3,2,2,3,-2,4,4,0,0,82700.0,53500.0,91400.0,7300.0,5400.0,1000.0,51000.0,24000.0,48100.0,32400.0,47600.0,0.0,1
CLI_005142,17743,46,2,1,4,2,0,4,-2,-1,3,8800.0,100.0,3100.0,300.0,1800.0,200.0,4400.0,2400.0,7000.0,3000.0,15700.0,300.0,1
CLI_005143,332730,27,2,2,0,1,0,0,-1,2,-2,88900.0,51200.0,205600.0,72100.0,99800.0,18000.0,79600.0,31700.0,83800.0,46000.0,143000.0,48000.0,0
CLI_005144,283215,30,2,2,-1,2,2,4,0,3,-2,172900.0,91900.0,87900.0,20700.0,120400.0,40200.0,218300.0,4600.0,127900.0,62000.0,184800.0,123700.0,1
CLI_005145,323762,48,1,2,4,-1,-1,4,-1,0,0,14400.0,6500.0,121700.0,42400.0,149700.0,100300.0,120600.0,75600.0,192500.0,50400.0,139800.0,62600.0,0
CLI_005146,377994,53,4,1,-2,-2,1,3,0,2,2,82200.0,28000.0,203800.0,25100.0,155900.0,93500.0,96500.0,19700.0,38300.0,15400.0,106000.0,1800.0,1
CLI_005147,243060,61,4,1,-1,3,1,-2,1,3,-1,94500.0,25500.0,121600.0,24500.0,91700.0,28700.0,125900.0,55600.0,76700.0,10600.0,143000.0,30400.0,1
CLI_005148,415119,64,4,2,0,1,0,2,3,3,2,288900.0,173100.0,194300.0,114100.0,166700.0,29600.0,201200.0,16400.0,54100.0,23200.0,100100.0,49600.0,0
CLI_005149,191373,62,3,3,4,4,-2,-2,2,4,0,46600.0,30500.0,110900.0,48100.0,121000.0,69500.0,82500.0,45300.0,98900.0,11600.0,24100.0,16100.0,1
CLI_005150,277150,53,1,3,4,4,-1,-2,-1,0,0,131500.0,69600.0,149300.0,90200.0,47500.0,4500.0,45300.0,28000.0,102900.0,43600.0,146900.0,64400.0,1
CLI_005151,87672,21,2,1,4,4,0,0,3,0,-2,17400.0,7000.0,41800.0,3700.0,32100.0,18700.0,85500.0,11800.0,32500.0,4700.0,50700.0,5600.0,1
CLI_005152,313758,50,3,2,3,4,2,-1,4,4,-2,156800.0,46600.0,78100.0,22900.0,57700.0,28800.0,132700.0,16800.0,141700.0,88000.0,22000.0,4100.0,0
CLI_005153,138182,66,1,3,-2,2,-2,1,-2,1,-2,53800.0,34700.0,10100.0,700.0,5100.0,2600.0,21000.0,12500.0,16400.0,8400.0,69500.0,24300.0,0
CLI_005154,351395,67,1,2,-2,-2,1,-1,-1,0,-1,215200.0,97900.0,116500.0,75700.0,172000.0,57900.0,190500.0,38700.0,235000.0,153400.0,50200.0,16400.0,0
CLI_005155,402516,66,4,1,4,2,0,0,-1,1,1,80400.0,54100.0,12900.0,4100.0,100500.0,51500.0,206700.0,125100.0,256300.0,106800.0,322400.0,200400.0,1
CLI_005156,430893,21,1,2,0,0,-1,-2,0,-1,-2,269900.0,106900.0,198800.0,77400.0,240900.0,39500.0,393800.0,195500.0,319900.0,115300.0,121200.0,40700.0,0
CLI_005157,465250,44,3,2,-1,3,2,-2,0,3,1,154000.0,84800.0,244900.0,60700.0,312000.0,133000.0,421100.0,6900.0,92200.0,16300.0,220200.0,29200.0,1
CLI_005158,69921,54,1,1,1,-1,3,-1,-1,0,2,13200.0,7000.0,31200.0,2400.0,21900.0,3900.0,7200.0,200.0,62200.0,1100.0,43800.0,29700.0,0
CLI_005159,77615,34,1,2,4,4,1,-1,0,1,0,27900.0,8400.0,25900.0,2400.0,17700.0,4800.0,7200.0,400.0,29900.0,2700.0,65600.0,4000.0,0
CLI_005160,463829,43,3,1,3,4,1,-1,2,-2,2,249400.0,2500.0,27300.0,10300.0,282000.0,102300.0,205300.0,22400.0,116900.0,53800.0,221500.0,91700.0,1
CLI_005161,196605,26,1,1,0,1,1,0,3,-2,1,74300.0,16400.0,65100.0,22700.0,28900.0,2600.0,140800.0,80700.0,69500.0,37000.0,25000.0,10800.0,0
CLI_005162,22748,31,3,1,-1,4,2,4,-1,0,-1,14600.0,10000.0,6000.0,1300.0,4000.0,2800.0,12700.0,6800.0,10000.0,3900.0,1600.0,900.0,0
CLI_005163,150625,21,4,1,3,0,3,4,2,3,-1,71300.0,4100.0,100500.0,51400.0,4900.0,600.0,36900.0,20900.0,65100.0,37200.0,98600.0,1800.0,0
CLI_005164,419737,74,3,3,-2,1,1,3,0,-2,2,282600.0,188400.0,180400.0,69200.0,255400.0,88100.0,291100.0,60800.0,147800.0,42900.0,292500.0,136900.0,0
CLI_005165,183944,68,1,1,-2,4,4,-2,-1,3,0,67100.0,9500.0,40400.0,27400.0,134400.0,11100.0,109000.0,13400.0,118800.0,77800.0,107800.0,100.0,1
CLI_005166,47602,43,4,3,3,2,2,-2,3,-1,4,33000.0,7400.0,16100.0,6100.0,28100.0,18500.0,21900.0,15100.0,5700.0,1600.0,13600.0,5900.0,1
CLI_005167,363833,21,2,1,-1,-1,1,2,0,1,1,222800.0,3000.0,66100.0,42400.0,185200.0,114900.0,61700.0,13600.0,32700.0,1300.0,132100.0,59000.0,1
CLI_005168,105367,39,4,2,-2,-1,-2,-2,1,-1,1,50300.0,17000.0,26600.0,15100.0,66900.0,13900.0,54700.0,14800.0,51600.0,26500.0,64000.0,10700.0,1
CLI_005169,182872,44,1,1,4,1,-1,4,4,1,0,98700.0,44500.0,40500.0,26500.0,85200.0,54000.0,94800.0,4400.0,27400.0,13300.0,89600.0,47400.0,1
CLI_005170,11908,30,1,2,1,2,0,3,0,-1,2,5000.0,3200.0,6000.0,4100.0,2400.0,600.0,5900.0,1000.0,3600.0,1500.0,4700.0,3100.0,1
CLI_005171,304978,57,3,2,3,1,1,2,2,0,2,87800.0,28800.0,199600.0,134300.0,115200.0,27400.0,12900.0,7500.0,215400.0,105300.0,77400.0,28700.0,1
CLI_005172,228175,75,1,3,2,-2,3,-1,4,2,1,67600.0,34200.0,95300.0,59700.0,162700.0,44600.0,172000.0,29400.0,88600.0,39600.0,116000.0,75000.0,0
CLI_005173,434854,67,3,3,3,-1,1,-1,1,-1,3,32300.0,16900.0,177900.0,5900.0,175400.0,30900.0,224000.0,121800.0,175200.0,76700.0,18700.0,11200.0,0
CLI_005174,173836,68,3,1,2,-2,3,4,0,2,3,64600.0,2900.0,75200.0,26700.0,37600.0,1600.0,53100.0,32100.0,108400.0,48900.0,59300.0,32600.0,1
CLI_005175,110256,66,1,3,2,3,3,0,4,2,-1,42500.0,19700.0,75600.0,10000.0,52900.0,30400.0,24800.0,2700.0,14800.0,1800.0,70200.0,13800.0,1
CLI_005176,91336,24,2,1,1,0,-2,4,2,0,0,69200.0,28500.0,24000.0,9900.0,22100.0,2600.0,3300.0,900.0,22700.0,2400.0,56200.0,35000.0,0
CLI_005177,108077,51,1,2,-1,0,2,1,2,4,3,32800.0,8500.0,22200.0,4400.0,42400.0,13400.0,33900.0,22300.0,26800.0,7300.0,25800.0,9000.0,1
CLI_005178,231034,52,1,2,3,3,3,2,3,-2,0,16900.0,8100.0,117500.0,42700.0,187700.0,11500.0,146000.0,80100.0,95700.0,56500.0,186900.0,5400.0,1
CLI_005179,52711,26,4,2,1,4,4,4,-1,0,-2,43800.0,3700.0,33800.0,3900.0,33300.0,12100.0,21300.0,2100.0,8100.0,5100.0,17000.0,3800.0,0
CLI_005180,207161,29,1,2,2,-2,-1,0,4,3,-2,122300.0,62500.0,106100.0,33100.0,65800.0,23200.0,130600.0,60500.0,49000.0,6200.0,84700.0,36000.0,1
CLI_005181,428794,52,4,3,0,4,2,4,4,3,2,59800.0,34900.0,21700.0,6100.0,129900.0,41000.0,141600.0,22400.0,299300.0,68400.0,81300.0,11300.0,1
CLI_005182,386153,60,2,3,3,0,3,3,0,3,-1,63600.0,12300.0,104100.0,59800.0,179900.0,74700.0,80500.0,47300.0,195100.0,64600.0,119200.0,73600.0,1
CLI_005183,322257,32,2,1,3,3,1,0,3,0,-2,87900.0,41100.0,52400.0,19000.0,141100.0,83500.0,80600.0,35500.0,128300.0,10400.0,157700.0,6700.0,1
CLI_005184,447633,47,3,3,2,2,0,0,0,4,-2,144700.0,8400.0,74500.0,24000.0,65300.0,17000.0,204100.0,67000.0,217600.0,148500.0,163600.0,43000.0,1
CLI_005185,392305,25,4,1,-1,-2,0,4,2,0,2,103000.0,9000.0,181400.0,102200.0,69200.0,21700.0,71300.0,12300.0,158600.0,110400.0,184100.0,85600.0,0
CLI_005186,329757,27,3,3,1,0,0,1,-2,4,0,33800.0,6400.0,180700.0,23400.0,147100.0,46000.0,211100.0,121200.0,100300.0,11000.0,120000.0,37500.0,0
CLI_005187,432902,52,1,2,-1,0,2,2,2,3,3,219900.0,105200.0,84600.0,53400.0,181900.0,48900.0,181000.0,54100.0,175400.0,24200.0,55200.0,20100.0,1
CLI_005188,70961,51,4,3,2,-2,0,-2,-1,2,0,16300.0,1000.0,15500.0,6000.0,24200.0,800.0,17300.0,5800.0,14100.0,8600.0,18500.0,3200.0,0
CLI_005189,410946,62,4,1,-2,0,4,-1,0,2,4,104600.0,200.0,170500.0,1200.0,216000.0,104600.0,170100.0,12600.0,175800.0,120400.0,37400.0,900.0,0
CLI_005190,154741,71,4,3,0,1,2,1,0,0,2,119900.0,69900.0,35300.0,15400.0,38000.0,3900.0,39600.0,20900.0,37800.0,15700.0,56200.0,500.0,1
CLI_005191,369200,31,1,2,4,2,1,0,1,2,-1,53100.0,8700.0,156300.0,28300.0,148600.0,23300.0,82300.0,600.0,89400.0,36300.0,358900.0,72100.0,1
CLI_005192,457525,39,4,3,-1,-2,2,-1,0,3,-1,53400.0,33100.0,121100.0,79900.0,185300.0,104100.0,105000.0,27600.0,255500.0,80300.0,161100.0,29900.0,0
CLI_005193,253052,68,2,1,1,2,0,1,-2,3,-2,117200.0,59400.0,59500.0,28800.0,138000.0,95600.0,53900.0,22300.0,37800.0,3600.0,53600.0,21400.0,0
CLI_005194,53479,23,2,2,1,0,2,3,-2,1,0,7500.0,2100.0,12600.0,4300.0,19100.0,8800.0,14300.0,1700.0,18900.0,13000.0,3700.0,100.0,0
CLI_005195,191411,66,3,3,4,1,1,2,2,4,-2,87500.0,200.0,100000.0,53600.0,81000.0,39900.0,107800.0,29200.0,45700.0,20300.0,32600.0,12100.0,1
CLI_005196,209359,72,3,2,4,4,4,2,-2,4,3,178600.0,100600.0,84600.0,8100.0,120700.0,41700.0,69500.0,2600.0,79500.0,23800.0,114600.0,30200.0,1
CLI_005197,469000,26,1,1,3,1,-1,-1,-1,1,0,251900.0,139900.0,184200.0,60400.0,231700.0,136100.0,303400.0,38100.0,263400.0,71000.0,227900.0,81100.0,1
CLI_005198,471827,28,1,3,2,2,0,1,-1,3,-1,99400.0,30400.0,349900.0,77500.0,212000.0,32900.0,45700.0,22900.0,76300.0,41700.0,252000.0,126300.0,1
CLI_005199,288548,58,3,1,0,4,3,2,-2,3,1,102000.0,36100.0,197100.0,47800.0,151700.0,7900.0,128300.0,2100.0,104500.0,65400.0,197800.0,85600.0,0
CLI_005200,475825,47,4,1,3,3,2,2,0,-1,1,123700.0,57900.0,39700.0,10500.0,24700.0,13800.0,82900.0,29700.0,417000.0,240700.0,315800.0,68700.0,1
CLI_005201,223782,75,1,2,-2,0,-1,-1,3,-2,1,13500.0,7700.0,160600.0,47500.0,31700.0,5800.0,129500.0,11500.0,66900.0,3200.0,143300.0,98800.0,0
CLI_005202,211489,50,3,2,2,-1,1,0,-2,0,-1,150100.0,66700.0,97900.0,12300.0,91300.0,18400.0,90100.0,41300.0,173600.0,101600.0,77500.0,16000.0,1
CLI_005203,419888,57,2,2,0,0,2,0,2,-2,0,38900.0,2500.0,214000.0,85800.0,144900.0,91800.0,303000.0,127200.0,236100.0,59700.0,126300.0,29200.0,0
CLI_005204,337024,34,1,2,1,3,1,-2,2,3,-1,52400.0,33700.0,242100.0,55800.0,106400.0,37000.0,59600.0,25400.0,125200.0,30800.0,88500.0,57300.0,1
CLI_005205,265964,38,4,1,2,0,4,2,1,-2,-2,115300.0,67300.0,102800.0,40000.0,82300.0,15200.0,48900.0,21100.0,88700.0,48000.0,128100.0,27700.0,1
CLI_005206,233805,30,3,2,0,-1,-1,0,-1,4,4,108700.0,66800.0,111300.0,71100.0,61800.0,17100.0,89600.0,12600.0,94000.0,900.0,49500.0,22600.0,0
CLI_005207,355747,29,2,1,0,-2,-1,0,2,3,3,141100.0,8900.0,222700.0,63800.0,273400.0,5000.0,115900.0,78700.0,78900.0,39200.0,47700.0,20000.0,0
CLI_005208,379195,27,2,2,-1,4,4,2,0,1,4,45900.0,6500.0,166700.0,6400.0,89700.0,57800.0,268200.0,3600.0,107600.0,30300.0,48800.0,20300.0,1
CLI_005209,250389,70,2,3,0,-1,2,0,3,-2,2,11900.0,4300.0,117000.0,29600.0,157800.0,67700.0,132700.0,30000.0,89400.0,5500.0,103400.0,42400.0,0
CLI_005210,25474,24,4,2,-2,2,4,-1,3,1,-2,6200.0,1500.0,12800.0,2400.0,14000.0,3700.0,5300.0,1700.0,600.0,300.0,11100.0,6100.0,0
CLI_005211,59899,49,4,2,4,3,-1,-1,2,1,-2,13100.0,6500.0,31100.0,500.0,27800.0,3200.0,24000.0,3800.0,20600.0,4500.0,25300.0,11800.0,0
CLI_005212,80637,48,1,3,4,2,4,1,-1,-1,-1,18600.0,3200.0,32300.0,15800.0,10500.0,1300.0,56700.0,21100.0,3900.0,300.0,46300.0,16500.0,1
CLI_005213,236423,24,4,2,2,-2,1,0,-1,-1,4,153100.0,23300.0,72200.0,7700.0,54900.0,34700.0,130300.0,89800.0,67900.0,4000.0,194800.0,89300.0,1
CLI_005214,310957,67,2,2,-1,-1,3,3,2,2,4,121900.0,65600.0,19800.0,7000.0,111000.0,61900.0,107200.0,56400.0,163300.0,109500.0,50100.0,11500.0,1
CLI_005215,403846,48,3,2,3,-2,0,-1,1,0,-1,173000.0,6800.0,321300.0,46300.0,240800.0,18600.0,101800.0,24200.0,124700.0,13100.0,220100.0,41800.0,0
CLI_005216,123950,27,4,1,2,1,2,4,3,-2,2,68200.0,25700.0,68800.0,900.0,71800.0,40800.0,11400.0,2400.0,41600.0,25000.0,7300.0,600.0,1
CLI_005217,395433,28,2,3,-1,4,4,3,1,-1,-1,204100.0,118800.0,115200.0,60300.0,202200.0,140000.0,218200.0,45700.0,77000.0,52200.0,89500.0,2400.0,0
CLI_005218,336365,59,2,2,1,-2,-2,0,4,1,3,15700.0,10600.0,42600.0,17900.0,168100.0,83000.0,217100.0,30800.0,73200.0,38600.0,160900.0,85600.0,0
CLI_005219,35311,55,3,2,-2,1,4,2,-1,2,-1,15500.0,6800.0,21800.0,12500.0,16800.0,9100.0,17500.0,7000.0,15400.0,9700.0,17100.0,500.0,1
CLI_005220,182099,43,2,1,-2,0,1,1,1,2,1,70700.0,5700.0,83800.0,33600.0,37000.0,22300.0,70400.0,9600.0,127900.0,58000.0,47600.0,29300.0,1
CLI_005221,158303,43,2,1,0,2,1,1,3,-2,-2,76800.0,15100.0,50500.0,24200.0,62800.0,14600.0,118000.0,64800.0,98100.0,45200.0,76500.0,25200.0,0
CLI_005222,444456,22,3,3,-2,-2,-2,0,0,-1,3,271100.0,138000.0,151900.0,9700.0,154400.0,101900.0,93800.0,16200.0,204400.0,2500.0,207300.0,68100.0,0
CLI_005223,461386,22,1,1,4,2,-2,3,-2,0,3,192600.0,17400.0,154700.0,9500.0,149700.0,12100.0,173900.0,92400.0,56100.0,4400.0,314400.0,94800.0,1
CLI_005224,411437,50,3,3,4,-2,4,2,0,1,-1,92500.0,64400.0,54800.0,1000.0,131100.0,67100.0,307600.0,201000.0,75100.0,41900.0,44800.0,11600.0,1
CLI_005225,268723,41,1,1,0,0,4,4,1,3,2,236100.0,157900.0,40800.0,4700.0,95600.0,31200.0,19300.0,6000.0,132700.0,21200.0,94400.0,22100.0,1
CLI_005226,251490,34,1,1,0,-1,2,-2,0,3,2,57500.0,18000.0,59900.0,10100.0,77000.0,15900.0,50700.0,32200.0,108400.0,58600.0,25700.0,5300.0,0
CLI_005227,162628,41,1,1,3,0,2,-1,4,1,-1,57300.0,17500.0,120200.0,74200.0,50500.0,900.0,53800.0,14500.0,32700.0,10000.0,111000.0,70600.0,1
CLI_005228,388718,54,2,1,0,2,-2,-2,-1,2,4,275000.0,157200.0,21900.0,14800.0,64000.0,35300.0,84000.0,32100.0,144800.0,800.0,210100.0,46700.0,1
CLI_005229,52278,37,1,1,3,3,2,-2,2,1,1,32300.0,11700.0,5000.0,1500.0,19400.0,4500.0,24300.0,13600.0,25900.0,10700.0,47100.0,6500.0,1
CLI_005230,142857,40,2,1,-2,-1,2,2,1,-1,3,44400.0,1300.0,54400.0,9300.0,37100.0,20900.0,10500.0,6900.0,21700.0,1500.0,62000.0,13000.0,1
CLI_005231,76252,36,2,1,1,0,4,2,-2,0,1,13800.0,600.0,36400.0,14500.0,22600.0,700.0,14700.0,10100.0,9800.0,6000.0,33800.0,18900.0,0
CLI_005232,252187,57,1,3,-2,4,2,0,-1,-2,4,101800.0,36000.0,80400.0,36700.0,84300.0,42700.0,145800.0,83600.0,59700.0,11300.0,54300.0,13600.0,0
CLI_005233,156880,24,3,3,3,4,4,-1,1,2,0,23500.0,5800.0,67600.0,35600.0,34600.0,5100.0,75200.0,12500.0,61500.0,39000.0,43900.0,25900.0,1
CLI_005234,106766,71,2,1,3,1,4,0,-1,3,-2,6500.0,1000.0,15000.0,3000.0,22000.0,10700.0,67700.0,20900.0,16600.0,10500.0,8700.0,1900.0,1
CLI_005235,194442,51,1,2,1,1,4,0,3,4,-1,8300.0,2600.0,68500.0,25900.0,97300.0,39800.0,108900.0,54200.0,64200.0,33300.0,91500.0,45000.0,0
CLI_005236,431834,34,2,2,4,1,2,1,-2,1,4,318700.0,200800.0,242000.0,46100.0,344700.0,169300.0,130400.0,52800.0,190900.0,91600.0,41100.0,14900.0,1
CLI_005237,283424,62,1,3,2,4,4,-2,4,2,1,87800.0,46000.0,46400.0,15400.0,208800.0,2200.0,103200.0,35500.0,98600.0,9300.0,107500.0,25300.0,1
CLI_005238,413303,72,3,2,-1,0,3,1,3,-1,2,96500.0,53400.0,192100.0,42200.0,281400.0,94900.0,215900.0,38500.0,24000.0,2300.0,160900.0,70900.0,1
CLI_005239,457813,24,2,1,2,0,-1,4,-1,0,4,87600.0,32800.0,181800.0,126400.0,150900.0,78600.0,154800.0,38000.0,84600.0,17400.0,304400.0,145600.0,1
CLI_005240,452053,32,3,3,1,1,3,-1,1,0,0,251200.0,108900.0,241200.0,149700.0,193000.0,57100.0,153900.0,91600.0,62100.0,17700.0,287000.0,120900.0,0
CLI_005241,181990,28,1,2,2,4,1,2,2,-2,1,85100.0,12200.0,123600.0,43200.0,103900.0,63200.0,98600.0,23000.0,108100.0,18800.0,50300.0,1300.0,1
CLI_005242,439963,24,2,2,2,-1,3,4,2,3,3,42500.0,26300.0,161900.0,22000.0,277500.0,100200.0,77800.0,35400.0,308800.0,48500.0,100300.0,36000.0,1
CLI_005243,455594,61,4,1,3,-2,2,1,4,1,-1,256200.0,144700.0,210100.0,34900.0,311000.0,39600.0,227500.0,1000.0,257800.0,71100.0,203300.0,97000.0,1
CLI_005244,480202,31,1,2,-1,0,-2,-1,3,-1,1,9900.0,4600.0,168000.0,6500.0,236400.0,30300.0,187400.0,50300.0,139600.0,46400.0,82500.0,2300.0,0
CLI_005245,181991,42,4,3,-2,1,2,2,4,2,-2,92200.0,25300.0,70900.0,36700.0,140900.0,84200.0,99300.0,17500.0,75100.0,26900.0,8900.0,2200.0,1
CLI_005246,121884,65,2,2,0,-2,0,0,3,2,4,15300.0,4000.0,66000.0,36900.0,66100.0,24300.0,23600.0,10100.0,6900.0,3700.0,74800.0,22600.0,1
CLI_005247,296294,54,1,3,-2,1,3,-2,4,4,0,203200.0,51700.0,113100.0,17800.0,36100.0,4900.0,179900.0,103600.0,124600.0,29700.0,46300.0,10000.0,1
CLI_005248,466593,58,1,3,1,0,3,1,1,0,1,324500.0,54400.0,210700.0,56600.0,214800.0,113200.0,164700.0,103200.0,183100.0,111000.0,150700.0,90700.0,0
CLI_005249,451303,26,2,2,0,2,4,3,-1,-1,3,210500.0,85900.0,24700.0,9700.0,267000.0,115700.0,16600.0,11100.0,69300.0,7500.0,363500.0,56100.0,0
CLI_005250,289894,74,4,2,2,0,4,2,-1,-1,4,64900.0,38000.0,133300.0,56400.0,82000.0,16700.0,86600.0,22400.0,164100.0,600.0,92300.0,18600.0,1
CLI_005251,83127,25,2,1,2,-2,4,-1,-2,3,1,22200.0,5700.0,8800.0,1200.0,49000.0,13500.0,54400.0,5500.0,57900.0,38400.0,44000.0,30300.0,1
CLI_005252,217022,60,1,2,4,-2,-1,-2,-2,-2,0,70500.0,3500.0,53400.0,17900.0,148400.0,97400.0,74700.0,11000.0,106200.0,9800.0,144100.0,38200.0,0
CLI_005253,359919,56,2,1,-2,2,1,3,4,2,0,224300.0,140000.0,175200.0,88500.0,137400.0,94100.0,104000.0,44300.0,54200.0,13400.0,56800.0,24400.0,1
CLI_005254,284583,43,4,1,1,2,-2,-1,1,2,2,29500.0,11900.0,100700.0,48300.0,132600.0,48900.0,145600.0,35100.0,117700.0,46200.0,116200.0,6400.0,1
CLI_005255,179281,67,4,3,3,-1,0,2,-2,-2,4,107700.0,14800.0,33300.0,18000.0,107500.0,46900.0,127800.0,34000.0,116800.0,55000.0,119700.0,30300.0,1
CLI_005256,177875,70,3,1,-1,3,3,3,-1,1,2,129900.0,34400.0,51700.0,22900.0,84100.0,28700.0,35600.0,12300.0,73300.0,7200.0,124000.0,71200.0,0
CLI_005257,39277,24,4,3,4,1,2,4,-2,0,2,14300.0,2400.0,14700.0,400.0,9500.0,1500.0,25900.0,3800.0,19100.0,13200.0,19800.0,12100.0,1
CLI_005258,151390,73,4,2,2,-1,-1,2,2,2,2,14200.0,9300.0,24100.0,9100.0,38400.0,17100.0,16500.0,5900.0,41000.0,19600.0,17100.0,600.0,1
CLI_005259,337994,34,2,2,1,1,3,-2,-1,-1,-1,156900.0,45100.0,231200.0,82400.0,302600.0,206900.0,111200.0,32100.0,159600.0,102200.0,155900.0,88100.0,0
CLI_005260,128244,64,4,2,-2,1,1,-2,0,-1,-1,60100.0,19200.0,56900.0,35400.0,40600.0,7700.0,14700.0,1600.0,76500.0,5900.0,39500.0,5400.0,0
CLI_005261,496762,66,1,1,1,-2,3,4,0,3,4,348400.0,30700.0,122400.0,6800.0,68900.0,40800.0,432200.0,46300.0,348600.0,226800.0,285700.0,56500.0,0
CLI_005262,50389,51,4,3,-2,4,4,3,-1,2,1,22500.0,12200.0,7400.0,5100.0,18300.0,10400.0,13400.0,900.0,15300.0,7200.0,43600.0,28400.0,1
CLI_005263,298499,68,3,2,0,0,1,1,3,2,4,86700.0,37000.0,95100.0,10600.0,163800.0,56200.0,211400.0,69800.0,194300.0,76700.0,117400.0,35600.0,1
CLI_005264,253316,66,3,3,0,4,3,0,2,-2,-1,15400.0,5700.0,70300.0,32400.0,171400.0,110600.0,56100.0,22100.0,71700.0,36600.0,43200.0,800.0,0
CLI_005265,418319,49,4,2,-2,0,1,0,2,-2,-1,161700.0,16500.0,111600.0,4200.0,345700.0,48700.0,191500.0,77100.0,66000.0,13200.0,41300.0,600.0,0
CLI_005266,445003,30,2,1,-2,-1,-1,3,2,4,-2,158500.0,17600.0,245600.0,74200.0,250700.0,7700.0,236800.0,57400.0,78000.0,20000.0,79900.0,11700.0,1
CLI_005267,276304,44,1,1,4,-1,2,-1,3,-2,-1,67900.0,17700.0,160200.0,32300.0,27900.0,6300.0,174000.0,10900.0,198400.0,95300.0,159400.0,34800.0,1
CLI_005268,318774,70,3,2,1,-1,4,-2,0,2,2,275300.0,129500.0,166400.0,9100.0,54000.0,10600.0,251200.0,99600.0,79300.0,50900.0,209900.0,31800.0,1
CLI_005269,352487,32,3,2,-2,2,3,1,0,-1,4,191100.0,39400.0,253000.0,131700.0,103000.0,38300.0,104200.0,35300.0,27000.0,13400.0,183300.0,122900.0,1
CLI_005270,265278,75,1,3,0,-1,-1,0,0,2,-1,160500.0,19000.0,146300.0,82300.0,132500.0,52200.0,214400.0,136500.0,115000.0,54600.0,52800.0,31900.0,0
CLI_005271,100595,30,2,1,2,-2,4,3,3,0,2,35100.0,4500.0,40900.0,10700.0,50500.0,31000.0,72800.0,40400.0,43800.0,17300.0,8000.0,700.0,1
CLI_005272,220010,57,2,1,4,2,3,1,0,0,3,42400.0,6500.0,31800.0,13800.0,24000.0,9100.0,175300.0,114200.0,41500.0,13800.0,53900.0,7000.0,1
CLI_005273,128360,56,4,1,1,2,-1,0,2,4,1,21900.0,4800.0,59100.0,24900.0,41200.0,22900.0,44300.0,20800.0,52700.0,10600.0,45400.0,14600.0,0
CLI_005274,237556,31,4,2,-1,3,-2,4,-2,3,-2,37200.0,24500.0,36800.0,5300.0,51400.0,29500.0,48900.0,28200.0,117800.0,36000.0,92000.0,14300.0,0
CLI_005275,311425,46,1,1,1,1,4,2,4,1,4,159200.0,85400.0,98900.0,20100.0,107800.0,4200.0,124400.0,65700.0,157600.0,109900.0,128500.0,53600.0,1
CLI_005276,112545,28,3,2,2,-1,-1,4,3,-1,1,59200.0,23000.0,64800.0,23400.0,38000.0,5700.0,17700.0,8700.0,25400.0,4600.0,44800.0,4500.0,1
CLI_005277,132218,41,3,3,-2,4,-2,2,-2,3,-1,83000.0,9300.0,49300.0,22900.0,44800.0,14300.0,63700.0,44600.0,80300.0,19300.0,111300.0,6900.0,1
CLI_005278,413238,73,2,2,2,2,-2,0,-1,0,1,231100.0,64900.0,123900.0,5100.0,368700.0,19700.0,110900.0,35900.0,266200.0,4400.0,320800.0,37100.0,1
CLI_005279,195088,23,4,3,0,4,4,4,-1,2,1,49000.0,28300.0,129700.0,18600.0,47000.0,29600.0,48800.0,13300.0,89200.0,24200.0,110600.0,54500.0,1
CLI_005280,107207,68,4,1,4,2,1,1,-1,-2,1,48300.0,15900.0,47100.0,16000.0,24700.0,9000.0,43000.0,13900.0,39300.0,16700.0,21200.0,11000.0,1
CLI_005281,359455,58,1,2,1,0,0,2,0,3,3,131500.0,20100.0,195200.0,9700.0,146300.0,36000.0,67500.0,7300.0,119500.0,11100.0,11400.0,7000.0,0
CLI_005282,361145,62,1,1,1,-2,2,0,-1,2,2,52500.0,2100.0,31700.0,14200.0,198200.0,9500.0,245100.0,54200.0,204800.0,109100.0,220000.0,46800.0,0
CLI_005283,414818,36,3,2,2,2,-1,-1,3,-1,-1,322800.0,127800.0,68000.0,22000.0,163500.0,77500.0,139200.0,32500.0,116200.0,59800.0,118200.0,47800.0,1
